Instante,Pedidos Em Espera,Pedido Em Produção,Pedidos Prontos
12817,368,1,631
12818,368,1,631
12819,368,1,631
12820,368,1,631
12821,368,1,631
12822,368,1,631
12823,368,1,631
12824,368,1,631
12825,368,1,631
12826,368,1,631
12827,368,0,632
12828,367,1,632
12829,367,1,632
12830,367,1,632
12831,367,1,632
12832,367,1,632
12833,367,1,632
12834,367,1,632
12835,367,1,632
12836,367,1,632
12837,367,1,632
12838,367,0,633
12839,366,1,633
12840,366,1,633
12841,366,1,633
12842,366,1,633
12843,366,1,633
12844,366,1,633
12845,366,1,633
12846,366,1,633
12847,366,1,633
12848,366,1,633
12849,366,1,633
12850,366,1,633
12851,366,1,633
12852,366,1,633
12853,366,1,633
12854,366,1,633
12855,366,1,633
12856,366,0,634
12857,365,1,634
12858,365,1,634
12859,365,1,634
12860,365,1,634
12861,365,1,634
12862,365,1,634
12863,365,1,634
12864,365,1,634
12865,365,1,634
12866,365,1,634
12867,365,1,634
12868,365,1,634
12869,365,1,634
12870,365,1,634
12871,365,1,634
12872,365,1,634
12873,365,1,634
12874,365,1,634
12875,365,1,634
12876,365,1,634
12877,365,1,634
12878,365,1,634
12879,365,1,634
12880,365,1,634
12881,365,1,634
12882,365,1,634
12883,365,1,634
12884,365,0,635
12885,364,1,635
12886,364,1,635
12887,364,1,635
12888,364,1,635
12889,364,1,635
12890,364,1,635
12891,364,1,635
12892,364,1,635
12893,364,1,635
12894,364,1,635
12895,364,1,635
12896,364,1,635
12897,364,1,635
12898,364,1,635
12899,364,1,635
12900,364,1,635
12901,364,1,635
12902,364,1,635
12903,364,1,635
12904,364,1,635
12905,364,1,635
12906,364,1,635
12907,364,1,635
12908,364,1,635
12909,364,1,635
12910,364,1,635
12911,364,1,635
12912,364,1,635
12913,364,1,635
12914,364,0,636
12915,363,1,636
12916,363,1,636
12917,363,1,636
12918,363,1,636
12919,363,1,636
12920,363,1,636
12921,363,1,636
12922,363,1,636
12923,363,1,636
12924,363,1,636
12925,363,1,636
12926,363,1,636
12927,363,0,637
12928,362,1,637
12929,362,1,637
12930,362,1,637
12931,362,1,637
12932,362,1,637
12933,362,1,637
12934,362,1,637
12935,362,1,637
12936,362,1,637
12937,362,1,637
12938,362,1,637
12939,362,1,637
12940,362,1,637
12941,362,1,637
12942,362,1,637
12943,362,1,637
12944,362,1,637
12945,362,1,637
12946,362,1,637
12947,362,1,637
12948,362,1,637
12949,362,1,637
12950,362,1,637
12951,362,1,637
12952,362,0,638
12953,361,1,638
12954,361,1,638
12955,361,1,638
12956,361,1,638
12957,361,1,638
12958,361,1,638
12959,361,1,638
12960,361,1,638
12961,361,1,638
12962,361,1,638
12963,361,1,638
12964,361,1,638
12965,361,1,638
12966,361,1,638
12967,361,1,638
12968,361,0,639
12969,360,1,639
12970,360,1,639
12971,360,1,639
12972,360,1,639
12973,360,1,639
12974,360,1,639
12975,360,1,639
12976,360,1,639
12977,360,1,639
12978,360,1,639
12979,360,1,639
12980,360,1,639
12981,360,1,639
12982,360,1,639
12983,360,1,639
12984,360,1,639
12985,360,1,639
12986,360,1,639
12987,360,0,640
12988,359,1,640
12989,359,1,640
12990,359,1,640
12991,359,1,640
12992,359,1,640
12993,359,1,640
12994,359,1,640
12995,359,1,640
12996,359,1,640
12997,359,1,640
12998,359,1,640
12999,359,1,640
13000,359,1,640
13001,359,1,640
13002,359,1,640
13003,359,1,640
13004,359,1,640
13005,359,1,640
13006,359,1,640
13007,359,1,640
13008,359,1,640
13009,359,1,640
13010,359,1,640
13011,359,1,640
13012,359,0,641
13013,358,1,641
13014,358,1,641
13015,358,1,641
13016,358,1,641
13017,358,1,641
13018,358,1,641
13019,358,1,641
13020,358,1,641
13021,358,1,641
13022,358,1,641
13023,358,1,641
13024,358,0,642
13025,357,1,642
13026,357,1,642
13027,357,1,642
13028,357,1,642
13029,357,1,642
13030,357,1,642
13031,357,1,642
13032,357,1,642
13033,357,1,642
13034,357,1,642
13035,357,0,643
13036,356,1,643
13037,356,1,643
13038,356,1,643
13039,356,1,643
13040,356,1,643
13041,356,1,643
13042,356,1,643
13043,356,1,643
13044,356,1,643
13045,356,0,644
13046,355,1,644
13047,355,1,644
13048,355,1,644
13049,355,1,644
13050,355,1,644
13051,355,1,644
13052,355,1,644
13053,355,1,644
13054,355,1,644
13055,355,0,645
13056,354,1,645
13057,354,1,645
13058,354,1,645
13059,354,1,645
13060,354,1,645
13061,354,1,645
13062,354,1,645
13063,354,1,645
13064,354,1,645
13065,354,1,645
13066,354,1,645
13067,354,1,645
13068,354,1,645
13069,354,1,645
13070,354,1,645
13071,354,1,645
13072,354,1,645
13073,354,1,645
13074,354,1,645
13075,354,1,645
13076,354,1,645
13077,354,1,645
13078,354,1,645
13079,354,1,645
13080,354,1,645
13081,354,1,645
13082,354,1,645
13083,354,1,645
13084,354,1,645
13085,354,0,646
13086,353,1,646
13087,353,1,646
13088,353,1,646
13089,353,1,646
13090,353,1,646
13091,353,1,646
13092,353,1,646
13093,353,1,646
13094,353,1,646
13095,353,1,646
13096,353,1,646
13097,353,1,646
13098,353,1,646
13099,353,1,646
13100,353,1,646
13101,353,1,646
13102,353,1,646
13103,353,1,646
13104,353,1,646
13105,353,1,646
13106,353,1,646
13107,353,1,646
13108,353,1,646
13109,353,0,647
13110,352,1,647
13111,352,1,647
13112,352,1,647
13113,352,1,647
13114,352,1,647
13115,352,1,647
13116,352,1,647
13117,352,1,647
13118,352,1,647
13119,352,1,647
13120,352,1,647
13121,352,1,647
13122,352,0,648
13123,351,1,648
13124,351,1,648
13125,351,1,648
13126,351,1,648
13127,351,1,648
13128,351,1,648
13129,351,1,648
13130,351,1,648
13131,351,1,648
13132,351,1,648
13133,351,1,648
13134,351,1,648
13135,351,1,648
13136,351,1,648
13137,351,1,648
13138,351,1,648
13139,351,1,648
13140,351,1,648
13141,351,0,649
13142,350,1,649
13143,350,1,649
13144,350,1,649
13145,350,1,649
13146,350,1,649
13147,350,1,649
13148,350,1,649
13149,350,1,649
13150,350,1,649
13151,350,1,649
13152,350,1,649
13153,350,0,650
13154,349,1,650
13155,349,1,650
13156,349,1,650
13157,349,1,650
13158,349,1,650
13159,349,1,650
13160,349,1,650
13161,349,1,650
13162,349,1,650
13163,349,1,650
13164,349,1,650
13165,349,1,650
13166,349,1,650
13167,349,0,651
13168,348,1,651
13169,348,1,651
13170,348,1,651
13171,348,1,651
13172,348,1,651
13173,348,1,651
13174,348,1,651
13175,348,1,651
13176,348,1,651
13177,348,1,651
13178,348,1,651
13179,348,1,651
13180,348,1,651
13181,348,1,651
13182,348,1,651
13183,348,1,651
13184,348,0,652
13185,347,1,652
13186,347,1,652
13187,347,1,652
13188,347,1,652
13189,347,1,652
13190,347,1,652
13191,347,1,652
13192,347,1,652
13193,347,1,652
13194,347,1,652
13195,347,1,652
13196,347,1,652
13197,347,1,652
13198,347,1,652
13199,347,1,652
13200,347,1,652
13201,347,1,652
13202,347,1,652
13203,347,1,652
13204,347,1,652
13205,347,1,652
13206,347,0,653
13207,346,1,653
13208,346,1,653
13209,346,1,653
13210,346,1,653
13211,346,1,653
13212,346,1,653
13213,346,1,653
13214,346,1,653
13215,346,1,653
13216,346,1,653
13217,346,1,653
13218,346,1,653
13219,346,1,653
13220,346,1,653
13221,346,0,654
13222,345,1,654
13223,345,1,654
13224,345,1,654
13225,345,1,654
13226,345,1,654
13227,345,1,654
13228,345,1,654
13229,345,1,654
13230,345,1,654
13231,345,1,654
13232,345,1,654
13233,345,1,654
13234,345,1,654
13235,345,1,654
13236,345,1,654
13237,345,1,654
13238,345,0,655
13239,344,1,655
13240,344,1,655
13241,344,1,655
13242,344,1,655
13243,344,1,655
13244,344,1,655
13245,344,1,655
13246,344,1,655
13247,344,1,655
13248,344,1,655
13249,344,1,655
13250,344,1,655
13251,344,1,655
13252,344,1,655
13253,344,1,655
13254,344,1,655
13255,344,0,656
13256,343,1,656
13257,343,1,656
13258,343,1,656
13259,343,1,656
13260,343,1,656
13261,343,1,656
13262,343,1,656
13263,343,1,656
13264,343,1,656
13265,343,1,656
13266,343,1,656
13267,343,1,656
13268,343,1,656
13269,343,1,656
13270,343,1,656
13271,343,1,656
13272,343,1,656
13273,343,1,656
13274,343,1,656
13275,343,1,656
13276,343,1,656
13277,343,1,656
13278,343,1,656
13279,343,1,656
13280,343,1,656
13281,343,1,656
13282,343,1,656
13283,343,0,657
13284,342,1,657
13285,342,1,657
13286,342,1,657
13287,342,1,657
13288,342,1,657
13289,342,1,657
13290,342,1,657
13291,342,1,657
13292,342,1,657
13293,342,1,657
13294,342,1,657
13295,342,1,657
13296,342,1,657
13297,342,1,657
13298,342,1,657
13299,342,1,657
13300,342,1,657
13301,342,1,657
13302,342,1,657
13303,342,1,657
13304,342,1,657
13305,342,1,657
13306,342,1,657
13307,342,1,657
13308,342,1,657
13309,342,1,657
13310,342,1,657
13311,342,1,657
13312,342,1,657
13313,342,0,658
13314,341,1,658
13315,341,1,658
13316,341,1,658
13317,341,1,658
13318,341,1,658
13319,341,1,658
13320,341,1,658
13321,341,1,658
13322,341,1,658
13323,341,1,658
13324,341,1,658
13325,341,1,658
13326,341,1,658
13327,341,0,659
13328,340,1,659
13329,340,1,659
13330,340,1,659
13331,340,1,659
13332,340,1,659
13333,340,1,659
13334,340,1,659
13335,340,1,659
13336,340,1,659
13337,340,1,659
13338,340,1,659
13339,340,1,659
13340,340,1,659
13341,340,1,659
13342,340,1,659
13343,340,1,659
13344,340,1,659
13345,340,1,659
13346,340,1,659
13347,340,0,660
13348,339,1,660
13349,339,1,660
13350,339,1,660
13351,339,1,660
13352,339,1,660
13353,339,1,660
13354,339,1,660
13355,339,1,660
13356,339,1,660
13357,339,1,660
13358,339,1,660
13359,339,1,660
13360,339,1,660
13361,339,1,660
13362,339,1,660
13363,339,1,660
13364,339,1,660
13365,339,1,660
13366,339,1,660
13367,339,1,660
13368,339,1,660
13369,339,1,660
13370,339,1,660
13371,339,1,660
13372,339,0,661
13373,338,1,661
13374,338,1,661
13375,338,1,661
13376,338,1,661
13377,338,1,661
13378,338,1,661
13379,338,1,661
13380,338,1,661
13381,338,1,661
13382,338,1,661
13383,338,1,661
13384,338,1,661
13385,338,1,661
13386,338,1,661
13387,338,1,661
13388,338,1,661
13389,338,1,661
13390,338,1,661
13391,338,1,661
13392,338,1,661
13393,338,1,661
13394,338,1,661
13395,338,1,661
13396,338,1,661
13397,338,1,661
13398,338,1,661
13399,338,1,661
13400,338,0,662
13401,337,1,662
13402,337,1,662
13403,337,1,662
13404,337,1,662
13405,337,1,662
13406,337,1,662
13407,337,1,662
13408,337,1,662
13409,337,1,662
13410,337,1,662
13411,337,1,662
13412,337,1,662
13413,337,1,662
13414,337,1,662
13415,337,1,662
13416,337,1,662
13417,337,1,662
13418,337,0,663
13419,336,1,663
13420,336,1,663
13421,336,1,663
13422,336,1,663
13423,336,1,663
13424,336,1,663
13425,336,1,663
13426,336,1,663
13427,336,1,663
13428,336,1,663
13429,336,0,664
13430,335,1,664
13431,335,1,664
13432,335,1,664
13433,335,1,664
13434,335,1,664
13435,335,1,664
13436,335,1,664
13437,335,1,664
13438,335,1,664
13439,335,1,664
13440,335,1,664
13441,335,1,664
13442,335,1,664
13443,335,0,665
13444,334,1,665
13445,334,1,665
13446,334,1,665
13447,334,1,665
13448,334,1,665
13449,334,1,665
13450,334,1,665
13451,334,1,665
13452,334,1,665
13453,334,1,665
13454,334,1,665
13455,334,1,665
13456,334,1,665
13457,334,1,665
13458,334,1,665
13459,334,0,666
13460,333,1,666
13461,333,1,666
13462,333,1,666
13463,333,1,666
13464,333,1,666
13465,333,1,666
13466,333,1,666
13467,333,1,666
13468,333,1,666
13469,333,1,666
13470,333,1,666
13471,333,1,666
13472,333,1,666
13473,333,1,666
13474,333,0,667
13475,332,1,667
13476,332,1,667
13477,332,1,667
13478,332,1,667
13479,332,1,667
13480,332,1,667
13481,332,1,667
13482,332,1,667
13483,332,1,667
13484,332,1,667
13485,332,0,668
13486,331,1,668
13487,331,1,668
13488,331,1,668
13489,331,1,668
13490,331,1,668
13491,331,1,668
13492,331,1,668
13493,331,1,668
13494,331,1,668
13495,331,1,668
13496,331,1,668
13497,331,1,668
13498,331,1,668
13499,331,1,668
13500,331,1,668
13501,331,1,668
13502,331,1,668
13503,331,1,668
13504,331,1,668
13505,331,1,668
13506,331,1,668
13507,331,1,668
13508,331,1,668
13509,331,1,668
13510,331,1,668
13511,331,0,669
13512,330,1,669
13513,330,1,669
13514,330,1,669
13515,330,1,669
13516,330,1,669
13517,330,1,669
13518,330,1,669
13519,330,1,669
13520,330,1,669
13521,330,1,669
13522,330,1,669
13523,330,1,669
13524,330,1,669
13525,330,1,669
13526,330,1,669
13527,330,1,669
13528,330,1,669
13529,330,1,669
13530,330,1,669
13531,330,1,669
13532,330,1,669
13533,330,1,669
13534,330,1,669
13535,330,1,669
13536,330,1,669
13537,330,0,670
13538,329,1,670
13539,329,1,670
13540,329,1,670
13541,329,1,670
13542,329,1,670
13543,329,1,670
13544,329,1,670
13545,329,1,670
13546,329,1,670
13547,329,1,670
13548,329,0,671
13549,328,1,671
13550,328,1,671
13551,328,1,671
13552,328,1,671
13553,328,1,671
13554,328,1,671
13555,328,1,671
13556,328,1,671
13557,328,1,671
13558,328,1,671
13559,328,1,671
13560,328,1,671
13561,328,1,671
13562,328,1,671
13563,328,1,671
13564,328,1,671
13565,328,1,671
13566,328,1,671
13567,328,1,671
13568,328,1,671
13569,328,1,671
13570,328,1,671
13571,328,1,671
13572,328,1,671
13573,328,1,671
13574,328,1,671
13575,328,1,671
13576,328,1,671
13577,328,0,672
13578,327,1,672
13579,327,1,672
13580,327,1,672
13581,327,1,672
13582,327,1,672
13583,327,1,672
13584,327,1,672
13585,327,1,672
13586,327,1,672
13587,327,1,672
13588,327,1,672
13589,327,1,672
13590,327,1,672
13591,327,1,672
13592,327,1,672
13593,327,1,672
13594,327,1,672
13595,327,1,672
13596,327,1,672
13597,327,1,672
13598,327,1,672
13599,327,1,672
13600,327,1,672
13601,327,1,672
13602,327,1,672
13603,327,1,672
13604,327,1,672
13605,327,1,672
13606,327,1,672
13607,327,0,673
13608,326,1,673
13609,326,1,673
13610,326,1,673
13611,326,1,673
13612,326,1,673
13613,326,1,673
13614,326,1,673
13615,326,1,673
13616,326,1,673
13617,326,1,673
13618,326,1,673
13619,326,1,673
13620,326,1,673
13621,326,1,673
13622,326,1,673
13623,326,1,673
13624,326,1,673
13625,326,1,673
13626,326,1,673
13627,326,1,673
13628,326,1,673
13629,326,1,673
13630,326,1,673
13631,326,0,674
13632,325,1,674
13633,325,1,674
13634,325,1,674
13635,325,1,674
13636,325,1,674
13637,325,1,674
13638,325,1,674
13639,325,1,674
13640,325,1,674
13641,325,1,674
13642,325,1,674
13643,325,0,675
13644,324,1,675
13645,324,1,675
13646,324,1,675
13647,324,1,675
13648,324,1,675
13649,324,1,675
13650,324,1,675
13651,324,1,675
13652,324,1,675
13653,324,1,675
13654,324,1,675
13655,324,1,675
13656,324,1,675
13657,324,1,675
13658,324,1,675
13659,324,1,675
13660,324,1,675
13661,324,1,675
13662,324,0,676
13663,323,1,676
13664,323,1,676
13665,323,1,676
13666,323,1,676
13667,323,1,676
13668,323,1,676
13669,323,1,676
13670,323,1,676
13671,323,1,676
13672,323,1,676
13673,323,1,676
13674,323,1,676
13675,323,1,676
13676,323,0,677
13677,322,1,677
13678,322,1,677
13679,322,1,677
13680,322,1,677
13681,322,1,677
13682,322,1,677
13683,322,1,677
13684,322,1,677
13685,322,1,677
13686,322,0,678
13687,321,1,678
13688,321,1,678
13689,321,1,678
13690,321,1,678
13691,321,1,678
13692,321,1,678
13693,321,1,678
13694,321,1,678
13695,321,1,678
13696,321,1,678
13697,321,1,678
13698,321,1,678
13699,321,1,678
13700,321,1,678
13701,321,1,678
13702,321,1,678
13703,321,1,678
13704,321,1,678
13705,321,1,678
13706,321,1,678
13707,321,1,678
13708,321,0,679
13709,320,1,679
13710,320,1,679
13711,320,1,679
13712,320,1,679
13713,320,1,679
13714,320,1,679
13715,320,1,679
13716,320,1,679
13717,320,1,679
13718,320,1,679
13719,320,1,679
13720,320,1,679
13721,320,1,679
13722,320,1,679
13723,320,1,679
13724,320,1,679
13725,320,1,679
13726,320,1,679
13727,320,1,679
13728,320,1,679
13729,320,1,679
13730,320,1,679
13731,320,1,679
13732,320,0,680
13733,319,1,680
13734,319,1,680
13735,319,1,680
13736,319,1,680
13737,319,1,680
13738,319,1,680
13739,319,1,680
13740,319,1,680
13741,319,1,680
13742,319,1,680
13743,319,1,680
13744,319,0,681
13745,318,1,681
13746,318,1,681
13747,318,1,681
13748,318,1,681
13749,318,1,681
13750,318,1,681
13751,318,1,681
13752,318,1,681
13753,318,1,681
13754,318,1,681
13755,318,1,681
13756,318,1,681
13757,318,1,681
13758,318,1,681
13759,318,1,681
13760,318,1,681
13761,318,1,681
13762,318,1,681
13763,318,1,681
13764,318,0,682
13765,317,1,682
13766,317,1,682
13767,317,1,682
13768,317,1,682
13769,317,1,682
13770,317,1,682
13771,317,1,682
13772,317,1,682
13773,317,1,682
13774,317,1,682
13775,317,1,682
13776,317,1,682
13777,317,1,682
13778,317,1,682
13779,317,1,682
13780,317,1,682
13781,317,1,682
13782,317,1,682
13783,317,1,682
13784,317,1,682
13785,317,1,682
13786,317,1,682
13787,317,1,682
13788,317,1,682
13789,317,1,682
13790,317,1,682
13791,317,1,682
13792,317,1,682
13793,317,0,683
13794,316,1,683
13795,316,1,683
13796,316,1,683
13797,316,1,683
13798,316,1,683
13799,316,1,683
13800,316,1,683
13801,316,1,683
13802,316,1,683
13803,316,1,683
13804,316,1,683
13805,316,1,683
13806,316,1,683
13807,316,1,683
13808,316,1,683
13809,316,1,683
13810,316,1,683
13811,316,1,683
13812,316,1,683
13813,316,1,683
13814,316,1,683
13815,316,1,683
13816,316,1,683
13817,316,1,683
13818,316,1,683
13819,316,1,683
13820,316,1,683
13821,316,1,683
13822,316,0,684
13823,315,1,684
13824,315,1,684
13825,315,1,684
13826,315,1,684
13827,315,1,684
13828,315,1,684
13829,315,1,684
13830,315,1,684
13831,315,1,684
13832,315,1,684
13833,315,1,684
13834,315,0,685
13835,314,1,685
13836,314,1,685
13837,314,1,685
13838,314,1,685
13839,314,1,685
13840,314,1,685
13841,314,1,685
13842,314,1,685
13843,314,1,685
13844,314,1,685
13845,314,1,685
13846,314,1,685
13847,314,1,685
13848,314,0,686
13849,313,1,686
13850,313,1,686
13851,313,1,686
13852,313,1,686
13853,313,1,686
13854,313,1,686
13855,313,1,686
13856,313,1,686
13857,313,1,686
13858,313,1,686
13859,313,1,686
13860,313,1,686
13861,313,0,687
13862,312,1,687
13863,312,1,687
13864,312,1,687
13865,312,1,687
13866,312,1,687
13867,312,1,687
13868,312,1,687
13869,312,1,687
13870,312,1,687
13871,312,1,687
13872,312,1,687
13873,312,1,687
13874,312,1,687
13875,312,1,687
13876,312,1,687
13877,312,0,688
13878,311,1,688
13879,311,1,688
13880,311,1,688
13881,311,1,688
13882,311,1,688
13883,311,1,688
13884,311,1,688
13885,311,1,688
13886,311,1,688
13887,311,1,688
13888,311,1,688
13889,311,1,688
13890,311,1,688
13891,311,1,688
13892,311,1,688
13893,311,0,689
13894,310,1,689
13895,310,1,689
13896,310,1,689
13897,310,1,689
13898,310,1,689
13899,310,1,689
13900,310,1,689
13901,310,1,689
13902,310,1,689
13903,310,1,689
13904,310,1,689
13905,310,1,689
13906,310,1,689
13907,310,1,689
13908,310,1,689
13909,310,1,689
13910,310,1,689
13911,310,1,689
13912,310,0,690
13913,309,1,690
13914,309,1,690
13915,309,1,690
13916,309,1,690
13917,309,1,690
13918,309,1,690
13919,309,1,690
13920,309,1,690
13921,309,1,690
13922,309,1,690
13923,309,1,690
13924,309,1,690
13925,309,1,690
13926,309,1,690
13927,309,1,690
13928,309,0,691
13929,308,1,691
13930,308,1,691
13931,308,1,691
13932,308,1,691
13933,308,1,691
13934,308,1,691
13935,308,1,691
13936,308,1,691
13937,308,1,691
13938,308,1,691
13939,308,1,691
13940,308,1,691
13941,308,1,691
13942,308,1,691
13943,308,1,691
13944,308,1,691
13945,308,0,692
13946,307,1,692
13947,307,1,692
13948,307,1,692
13949,307,1,692
13950,307,1,692
13951,307,1,692
13952,307,1,692
13953,307,1,692
13954,307,1,692
13955,307,1,692
13956,307,1,692
13957,307,1,692
13958,307,1,692
13959,307,1,692
13960,307,1,692
13961,307,1,692
13962,307,1,692
13963,307,0,693
13964,306,1,693
13965,306,1,693
13966,306,1,693
13967,306,1,693
13968,306,1,693
13969,306,1,693
13970,306,1,693
13971,306,1,693
13972,306,1,693
13973,306,1,693
13974,306,1,693
13975,306,1,693
13976,306,1,693
13977,306,1,693
13978,306,1,693
13979,306,1,693
13980,306,1,693
13981,306,1,693
13982,306,1,693
13983,306,1,693
13984,306,1,693
13985,306,1,693
13986,306,1,693
13987,306,1,693
13988,306,1,693
13989,306,0,694
13990,305,1,694
13991,305,1,694
13992,305,1,694
13993,305,1,694
13994,305,1,694
13995,305,1,694
13996,305,1,694
13997,305,1,694
13998,305,1,694
13999,305,1,694
14000,305,1,694
14001,305,1,694
14002,305,1,694
14003,305,1,694
14004,305,1,694
14005,305,1,694
14006,305,1,694
14007,305,1,694
14008,305,1,694
14009,305,1,694
14010,305,1,694
14011,305,1,694
14012,305,1,694
14013,305,1,694
14014,305,1,694
14015,305,1,694
14016,305,0,695
14017,304,1,695
14018,304,1,695
14019,304,1,695
14020,304,1,695
14021,304,1,695
14022,304,1,695
14023,304,1,695
14024,304,1,695
14025,304,1,695
14026,304,1,695
14027,304,1,695
14028,304,1,695
14029,304,1,695
14030,304,1,695
14031,304,1,695
14032,304,1,695
14033,304,1,695
14034,304,1,695
14035,304,1,695
14036,304,1,695
14037,304,1,695
14038,304,1,695
14039,304,1,695
14040,304,1,695
14041,304,1,695
14042,304,0,696
14043,303,1,696
14044,303,1,696
14045,303,1,696
14046,303,1,696
14047,303,1,696
14048,303,1,696
14049,303,1,696
14050,303,1,696
14051,303,1,696
14052,303,1,696
14053,303,1,696
14054,303,1,696
14055,303,1,696
14056,303,1,696
14057,303,1,696
14058,303,1,696
14059,303,1,696
14060,303,1,696
14061,303,1,696
14062,303,1,696
14063,303,1,696
14064,303,1,696
14065,303,1,696
14066,303,1,696
14067,303,1,696
14068,303,1,696
14069,303,1,696
14070,303,1,696
14071,303,0,697
14072,302,1,697
14073,302,1,697
14074,302,1,697
14075,302,1,697
14076,302,1,697
14077,302,1,697
14078,302,1,697
